# Early Successional Microplot Biomass (Sorted to species)
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/154
# The newest version of the data https://lter.kbs.msu.edu/datatables/154.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/60.eml
#
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# sample_date		date of sampling
# species		species observed
# treatment		LTER treatment identifier
# replicate		replicate
# method		the sampling protocol used. "sorted to species" means that the samples were sorted to species and any remaining material is classified as unsorted. "not_sorted" means that no attempt was made to sort and the material is just classified as unsorted.
# disturbed		has the plot been tilled annually (true or false)
# fertilized		has nitrogen fertilizer been applied to the plot (true or false)
# biomass_g_m2	gramsPerSquareMeter	dry biomass measured per square meter
# area_sampled	squareMeter	area that was sampled
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#
#
sample_date,species,treatment,replicate,method,disturbed,fertilized,biomass_g_m2,area_sampled
1996-06-05,Rumex crispus L.,T7,R5,sorted_to_species,undisturbed,fertilized,1.37,1
1996-06-05,Solidago canadensis L.,T7,R6,sorted_to_species,undisturbed,unfertilized,41.45,1
1996-06-05,Elymus repens (L.) Gould,T7,R6,sorted_to_species,undisturbed,unfertilized,93.34,1
1996-06-05,Aster pilosus Willd.,T7,R6,sorted_to_species,undisturbed,unfertilized,32.06,1
1996-06-05,Barbarea vulgaris R. Br.,T7,R6,sorted_to_species,undisturbed,unfertilized,0.09,1
1996-06-05,Capsella bursa-pastoris (L.) Medicus,T7,R6,sorted_to_species,undisturbed,unfertilized,0.02,1
1996-06-05,Erigeron annuus (L.) Pers.,T7,R6,sorted_to_species,undisturbed,unfertilized,1.15,1
1996-06-05,Lamium amplexicaule L.,T7,R6,sorted_to_species,undisturbed,unfertilized,0.03,1
1996-06-05,Silene alba (Mill.) E.H.L.Krause,T7,R6,sorted_to_species,undisturbed,fertilized,10.03,1
1996-06-05,Silene alba (Mill.) E.H.L.Krause,T7,R6,sorted_to_species,undisturbed,unfertilized,33.23,1
1996-06-05,Verbena hastata L.,T7,R6,sorted_to_species,undisturbed,fertilized,2.93,1
1996-06-05,Surface Litter,T7,R6,sorted_to_species,undisturbed,unfertilized,242.06,1
1996-06-05,Taraxacum officinale Weber in,T7,R6,sorted_to_species,undisturbed,unfertilized,0.85,1
1996-06-05,Elymus repens (L.) Gould,T7,R6,sorted_to_species,undisturbed,fertilized,144.43,1
1996-06-05,Aster pilosus Willd.,T7,R6,sorted_to_species,undisturbed,fertilized,30.96,1
1996-06-05,Barbarea vulgaris R. Br.,T7,R6,sorted_to_species,undisturbed,fertilized,3.62,1
1996-06-05,Daucus carota L.,T7,R6,sorted_to_species,undisturbed,fertilized,0.26,1
1996-06-05,Erigeron annuus (L.) Pers.,T7,R6,sorted_to_species,undisturbed,fertilized,34.46,1
1996-06-05,Lamium amplexicaule L.,T7,R6,sorted_to_species,undisturbed,fertilized,0.84,1
1996-06-05,Selaginella sp.,T7,R6,sorted_to_species,undisturbed,fertilized,6.61,1
1996-06-05,Solidago canadensis L.,T7,R6,sorted_to_species,undisturbed,fertilized,149.72,1
1996-06-05,Surface Litter,T7,R6,sorted_to_species,undisturbed,fertilized,367.61,1
1996-06-05,Taraxacum officinale Weber in,T7,R6,sorted_to_species,undisturbed,fertilized,0.04,1
1995-08-18,Achillea millefolium L.,T7,R1,sorted_to_species,undisturbed,fertilized,7.77,1
1995-08-18,Solidago canadensis L.,T7,R1,sorted_to_species,undisturbed,unfertilized,47.48,1
1995-08-18,Robinia pseudoacacia L.,T7,R1,sorted_to_species,undisturbed,unfertilized,2.99,1
1995-08-18,Poa pratensis L.,T7,R1,sorted_to_species,undisturbed,unfertilized,1.92,1
1995-08-18,Phleum pratense L.,T7,R1,sorted_to_species,undisturbed,unfertilized,43.33,1
1995-08-18,Hieracium floribundum Wimmer & Grab.,T7,R1,sorted_to_species,undisturbed,unfertilized,53.44,1
1995-08-18,Erigeron annuus (L.) Pers.,T7,R1,sorted_to_species,undisturbed,unfertilized,16.13,1
1995-08-18,Daucus carota L.,T7,R1,sorted_to_species,undisturbed,unfertilized,33.48,1
1995-08-18,Dactylis glomerata L.,T7,R1,sorted_to_species,undisturbed,unfertilized,2.16,1
1995-08-18,Aster pilosus Willd.,T7,R1,sorted_to_species,undisturbed,unfertilized,35.29,1
1995-08-18,Achillea millefolium L.,T7,R1,sorted_to_species,undisturbed,unfertilized,3.83,1
1995-08-18,Trifolium repens L.,T7,R1,sorted_to_species,undisturbed,unfertilized,12.44,1
1995-08-18,Trifolium repens L.,T7,R1,sorted_to_species,undisturbed,fertilized,4.23,1
1995-08-18,Taraxacum officinale Weber in,T7,R1,sorted_to_species,undisturbed,fertilized,0.47,1
1995-08-18,Solidago canadensis L.,T7,R1,sorted_to_species,undisturbed,fertilized,203.61,1
1995-08-18,Potentilla recta L.,T7,R1,sorted_to_species,undisturbed,fertilized,0.85,1
1995-08-18,Hypericum perforatum L.,T7,R1,sorted_to_species,undisturbed,fertilized,26.3,1
1995-08-18,Taraxacum officinale Weber in,T7,R1,sorted_to_species,undisturbed,unfertilized,5.32,1
1995-08-18,Erigeron annuus (L.) Pers.,T7,R1,sorted_to_species,undisturbed,fertilized,0.48,1
1995-08-18,Cerastium vulgatum L.,T7,R1,sorted_to_species,undisturbed,fertilized,0.24,1
1995-08-18,Aster pilosus Willd.,T7,R1,sorted_to_species,undisturbed,fertilized,303.74,1
1995-08-18,Achillea millefolium L.,T7,R3,sorted_to_species,undisturbed,unfertilized,3.94,1
1995-08-18,Trifolium repens L.,T7,R3,sorted_to_species,undisturbed,fertilized,0.18,1
1995-08-18,Taraxacum officinale Weber in,T7,R3,sorted_to_species,undisturbed,fertilized,1.64,1
1995-08-18,Solidago canadensis L.,T7,R3,sorted_to_species,undisturbed,fertilized,108.44,1
1995-08-18,Rumex obtusifolius L.,T7,R3,sorted_to_species,undisturbed,fertilized,0.13,1
1995-08-18,Potentilla recta L.,T7,R3,sorted_to_species,undisturbed,fertilized,1.17,1
1995-08-18,Poa pratensis L.,T7,R3,sorted_to_species,undisturbed,fertilized,380.59,1
1995-08-18,Plantago major L.,T7,R3,sorted_to_species,undisturbed,fertilized,0.1,1
1995-08-18,Lactuca serriola L.,T7,R3,sorted_to_species,undisturbed,fertilized,3.43,1
1995-08-18,Erigeron annuus (L.) Pers.,T7,R3,sorted_to_species,undisturbed,fertilized,0.31,1
1995-08-18,Daucus carota L.,T7,R3,sorted_to_species,undisturbed,fertilized,0.02,1
1995-08-18,Cirsium vulgare (Savi) Tenore,T7,R3,sorted_to_species,undisturbed,fertilized,664.42,1
1995-08-18,Chenopodium album L.,T7,R3,sorted_to_species,undisturbed,fertilized,0.07,1
1995-08-18,Apocynum cannabinum L.,T7,R3,sorted_to_species,undisturbed,fertilized,14.2,1
1995-08-18,Aster pilosus Willd.,T7,R3,sorted_to_species,undisturbed,fertilized,33.25,1
1995-08-18,Aster sp. (*),T7,R3,sorted_to_species,undisturbed,fertilized,0.67,1
1995-08-18,Trifolium repens L.,T7,R3,sorted_to_species,undisturbed,unfertilized,3.82,1
1995-08-18,Taraxacum officinale Weber in,T7,R3,sorted_to_species,undisturbed,unfertilized,5.77,1
1995-08-18,Euthamia graminifolia (L.) Nutt.,T7,R3,sorted_to_species,undisturbed,unfertilized,127.62,1
1995-08-18,Solidago canadensis L.,T7,R3,sorted_to_species,undisturbed,unfertilized,56.31,1
1995-08-18,Rumex crispus L.,T7,R3,sorted_to_species,undisturbed,unfertilized,20.21,1
1995-08-18,Potentilla recta L.,T7,R3,sorted_to_species,undisturbed,unfertilized,0.48,1
1995-08-18,Persicaria maculosa  Gray,T7,R3,sorted_to_species,undisturbed,unfertilized,0.47,1
1995-08-18,Poa pratensis L.,T7,R3,sorted_to_species,undisturbed,unfertilized,8.13,1
1995-08-18,Hieracium aurantiacum L.,T7,R3,sorted_to_species,undisturbed,unfertilized,0.88,1
1995-08-18,Erigeron annuus (L.) Pers.,T7,R3,sorted_to_species,undisturbed,unfertilized,9.8,1
1995-08-18,Daucus carota L.,T7,R3,sorted_to_species,undisturbed,unfertilized,159.7,1
1995-08-18,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,T7,R3,sorted_to_species,undisturbed,unfertilized,4.47,1
1995-08-18,Aster pilosus Willd.,T7,R3,sorted_to_species,undisturbed,unfertilized,10.89,1
1995-08-18,Aster cordifolius,T7,R3,sorted_to_species,undisturbed,unfertilized,1.36,1
1995-08-18,Cirsium vulgare (Savi) Tenore,T7,R6,sorted_to_species,undisturbed,fertilized,6.16,1
1995-08-18,Daucus carota L.,T7,R6,sorted_to_species,undisturbed,fertilized,0.16,1
1995-08-18,Epilobium glandulosum Lehm. (*),T7,R6,sorted_to_species,undisturbed,fertilized,0.34,1
1995-08-18,Erigeron annuus (L.) Pers.,T7,R6,sorted_to_species,undisturbed,fertilized,12.3,1
1995-08-18,Silene alba (Mill.) E.H.L.Krause,T7,R6,sorted_to_species,undisturbed,fertilized,9.08,1
1995-08-18,Potentilla recta L.,T7,R6,sorted_to_species,undisturbed,fertilized,0.06,1
1995-08-18,Solidago canadensis L.,T7,R6,sorted_to_species,undisturbed,fertilized,3.07,1
1995-08-18,Solidago sp. (*),T7,R6,sorted_to_species,undisturbed,fertilized,10.78,1
1995-08-18,Verbena hastata L.,T7,R6,sorted_to_species,undisturbed,fertilized,16.28,1
1995-08-18,Solidago speciosa L.,T7,R6,sorted_to_species,undisturbed,unfertilized,3.12,1
1995-08-18,Potentilla recta L.,T7,R6,sorted_to_species,undisturbed,unfertilized,0.02,1
1995-08-18,Erigeron annuus (L.) Pers.,T7,R6,sorted_to_species,undisturbed,unfertilized,2.42,1
1995-08-18,Aster pilosus Willd.,T7,R6,sorted_to_species,undisturbed,unfertilized,168.88,1
1995-08-18,Elymus repens (L.) Gould,T7,R6,sorted_to_species,undisturbed,unfertilized,201.92,1
1995-08-18,Abutilon theophrasti Medikus,T7,R6,sorted_to_species,undisturbed,unfertilized,0.02,1
1995-08-18,Abutilon theophrasti Medikus,T7,R6,sorted_to_species,undisturbed,fertilized,0.23,1
1995-08-18,Elymus repens (L.) Gould,T7,R6,sorted_to_species,undisturbed,fertilized,285.08,1
1995-08-18,Aster pilosus Willd.,T7,R6,sorted_to_species,undisturbed,fertilized,118.6,1
1995-08-18,Cerastium vulgatum L.,T7,R6,sorted_to_species,undisturbed,fertilized,1.52,1
1995-08-14,Taraxacum officinale Weber in,T7,R2,sorted_to_species,undisturbed,unfertilized,5.37,1
1995-08-14,Trifolium pratense L.,T7,R2,sorted_to_species,undisturbed,fertilized,0.18,1
1995-08-14,Trifolium hybridum L. (*),T7,R2,sorted_to_species,undisturbed,fertilized,11.43,1
1995-08-14,Taraxacum officinale Weber in,T7,R2,sorted_to_species,undisturbed,fertilized,0.99,1
1995-08-14,Setaria faberi Herrm.,T7,R2,sorted_to_species,undisturbed,fertilized,0.48,1
1995-08-14,Rumex crispus L.,T7,R2,sorted_to_species,undisturbed,fertilized,13.87,1
1995-08-14,Rumex acetosella L.,T7,R2,sorted_to_species,undisturbed,fertilized,0.04,1
1995-08-14,Potentilla recta L.,T7,R2,sorted_to_species,undisturbed,fertilized,0.03,1
1995-08-14,Persicaria maculosa  Gray,T7,R2,sorted_to_species,undisturbed,fertilized,17.18,1
1995-08-14,Poa pratensis L.,T7,R2,sorted_to_species,undisturbed,fertilized,39.5,1
1995-08-14,Juncus sp. (*),T7,R2,sorted_to_species,undisturbed,fertilized,3.84,1
1995-08-14,Daucus carota L.,T7,R2,sorted_to_species,undisturbed,fertilized,17.07,1
1995-08-14,Aster pilosus Willd.,T7,R2,sorted_to_species,undisturbed,fertilized,30.02,1
1995-08-14,Apocynum cannabinum L.,T7,R2,sorted_to_species,undisturbed,fertilized,97.82,1
1995-08-14,Trifolium hybridum L. (*),T7,R2,sorted_to_species,undisturbed,unfertilized,2.99,1
1995-08-14,Ambrosia artemisiifolia L.,T7,R2,sorted_to_species,undisturbed,fertilized,3.93,1
1995-08-14,Trifolium pratense L.,T7,R2,sorted_to_species,undisturbed,unfertilized,15.41,1
1995-08-14,Elymus repens (L.) Gould,T7,R2,sorted_to_species,undisturbed,unfertilized,20.78,1
1995-08-14,Ambrosia artemisiifolia L.,T7,R2,sorted_to_species,undisturbed,unfertilized,2.95,1
1995-08-14,Apocynum cannabinum L.,T7,R2,sorted_to_species,undisturbed,unfertilized,6.64,1
1995-08-14,Arctium minus (Hill) Bernh.,T7,R2,sorted_to_species,undisturbed,unfertilized,68.7,1
1995-08-14,Aster cordifolius,T7,R2,sorted_to_species,undisturbed,unfertilized,0.24,1
1995-08-14,Potentilla recta L.,T7,R2,sorted_to_species,undisturbed,unfertilized,2.22,1
1995-08-14,Poa pratensis L.,T7,R2,sorted_to_species,undisturbed,unfertilized,30.47,1
1995-08-14,Juncus sp. (*),T7,R2,sorted_to_species,undisturbed,unfertilized,0.19,1
1995-08-14,Solidago canadensis L.,T7,R2,sorted_to_species,undisturbed,unfertilized,21.64,1
1995-08-14,Aster ericoides L.,T7,R2,sorted_to_species,undisturbed,unfertilized,0.46,1
1995-08-14,Conyza canadensis (L.) Cronq.,T7,R2,sorted_to_species,undisturbed,unfertilized,1.23,1
1995-08-14,Epilobium glandulosum Lehm. (*),T7,R2,sorted_to_species,undisturbed,unfertilized,0.5,1
1995-08-14,Daucus carota L.,T7,R2,sorted_to_species,undisturbed,unfertilized,243.72,1
1995-08-14,Cirsium vulgare (Savi) Tenore,T7,R2,sorted_to_species,undisturbed,unfertilized,0.24,1
1995-08-14,Aster pilosus Willd.,T7,R2,sorted_to_species,undisturbed,unfertilized,80,1
1995-08-14,Rumex crispus L.,T7,R2,sorted_to_species,undisturbed,unfertilized,0.58,1
1995-08-14,Solidago sp. (*),T7,R2,sorted_to_species,undisturbed,unfertilized,3.76,1
1995-08-14,Juncus sp. (*),T7,R4,sorted_to_species,undisturbed,unfertilized,6.22,1
1995-08-14,Erigeron annuus (L.) Pers.,T7,R4,sorted_to_species,undisturbed,unfertilized,3.43,1
1995-08-14,Crepis capillaris (L.) Wallr.,T7,R4,sorted_to_species,undisturbed,unfertilized,2.79,1
1995-08-14,Aster pilosus Willd.,T7,R4,sorted_to_species,undisturbed,unfertilized,114.51,1
1995-08-14,Apocynum cannabinum L.,T7,R4,sorted_to_species,undisturbed,unfertilized,5.57,1
1995-08-14,Abutilon theophrasti Medikus,T7,R4,sorted_to_species,undisturbed,unfertilized,0.01,1
1995-08-14,Geum virginianum,T7,R4,sorted_to_species,undisturbed,fertilized,0.47,1
1995-08-14,Silene alba (Mill.) E.H.L.Krause,T7,R4,sorted_to_species,undisturbed,fertilized,26.8,1
1995-08-14,Oxalis stricta L.,T7,R4,sorted_to_species,undisturbed,fertilized,1.12,1
1995-08-14,Panicum dichotomiflorum Michx.,T7,R4,sorted_to_species,undisturbed,fertilized,2.16,1
1995-08-14,Potentilla recta L.,T7,R4,sorted_to_species,undisturbed,fertilized,8.6,1
1995-08-14,Rubus occidentalis L. (*),T7,R4,sorted_to_species,undisturbed,fertilized,42.63,1
1995-08-14,Taraxacum officinale Weber in,T7,R4,sorted_to_species,undisturbed,fertilized,4.12,1
1995-08-14,Trifolium pratense L.,T7,R4,sorted_to_species,undisturbed,unfertilized,47.13,1
1995-08-14,Taraxacum officinale Weber in,T7,R4,sorted_to_species,undisturbed,unfertilized,3.53,1
1995-08-14,Solidago nemoralis Ait.,T7,R4,sorted_to_species,undisturbed,unfertilized,1.8,1
1995-08-14,Solidago canadensis L.,T7,R4,sorted_to_species,undisturbed,unfertilized,0.37,1
1995-08-14,Erigeron annuus (L.) Pers.,T7,R4,sorted_to_species,undisturbed,fertilized,0.98,1
1995-08-14,Daucus carota L.,T7,R4,sorted_to_species,undisturbed,fertilized,71.39,1
1995-08-14,Chenopodium album L.,T7,R4,sorted_to_species,undisturbed,fertilized,14.23,1
1995-08-14,Aster sp. (*),T7,R4,sorted_to_species,undisturbed,fertilized,2.7,1
1995-08-14,Aster pilosus Willd.,T7,R4,sorted_to_species,undisturbed,fertilized,26.01,1
1995-08-14,Apocynum cannabinum L.,T7,R4,sorted_to_species,undisturbed,fertilized,141.13,1
1995-08-14,Abutilon theophrasti Medikus,T7,R4,sorted_to_species,undisturbed,fertilized,0.12,1
1995-08-14,Rumex acetosella L.,T7,R4,sorted_to_species,undisturbed,unfertilized,0.22,1
1995-08-14,Potentilla recta L.,T7,R4,sorted_to_species,undisturbed,unfertilized,10.46,1
1995-08-14,Hypericum perforatum L.,T7,R4,sorted_to_species,undisturbed,unfertilized,29.57,1
1995-08-14,Daucus carota L.,T7,R5,sorted_to_species,undisturbed,fertilized,89.15,1
1995-08-14,Aster pilosus Willd.,T7,R5,sorted_to_species,undisturbed,fertilized,46.45,1
1995-08-14,Ambrosia artemisiifolia L.,T7,R5,sorted_to_species,undisturbed,fertilized,0.22,1
1995-08-14,Oxalis stricta L.,T7,R5,sorted_to_species,undisturbed,unfertilized,0.02,1
1995-08-14,Poa pratensis L.,T7,R5,sorted_to_species,undisturbed,unfertilized,0.38,1
1995-08-14,Potentilla argentea L.,T7,R5,sorted_to_species,undisturbed,unfertilized,0.2,1
1995-08-14,Solidago canadensis L.,T7,R5,sorted_to_species,undisturbed,unfertilized,253.75,1
1995-08-14,Solidago nemoralis Ait.,T7,R5,sorted_to_species,undisturbed,unfertilized,1.3,1
1995-08-14,Taraxacum officinale Weber in,T7,R5,sorted_to_species,undisturbed,unfertilized,1.27,1
1995-08-14,Trifolium repens L.,T7,R5,sorted_to_species,undisturbed,unfertilized,7.73,1
1995-08-14,Trifolium pratense L.,T7,R5,sorted_to_species,undisturbed,fertilized,10.41,1
1995-08-14,Taraxacum officinale Weber in,T7,R5,sorted_to_species,undisturbed,fertilized,1.38,1
1995-08-14,Solidago canadensis L.,T7,R5,sorted_to_species,undisturbed,fertilized,752.92,1
1995-08-14,Rumex obtusifolius L.,T7,R5,sorted_to_species,undisturbed,fertilized,0.92,1
1995-08-14,Rumex crispus L.,T7,R5,sorted_to_species,undisturbed,fertilized,1.85,1
1995-08-14,Elymus repens (L.) Gould,T7,R5,sorted_to_species,undisturbed,unfertilized,40.1,1
1995-08-14,Aster pilosus Willd.,T7,R5,sorted_to_species,undisturbed,unfertilized,197.3,1
1995-08-14,Cirsium vulgare (Savi) Tenore,T7,R5,sorted_to_species,undisturbed,unfertilized,1.44,1
1995-08-14,Daucus carota L.,T7,R5,sorted_to_species,undisturbed,unfertilized,0.2,1
1995-08-14,Conyza canadensis (L.) Cronq.,T7,R5,sorted_to_species,undisturbed,unfertilized,0.38,1
1995-08-14,Hieracium aurantiacum L.,T7,R5,sorted_to_species,undisturbed,unfertilized,2.3,1
1995-08-14,Rumex acetosella L.,T7,R5,sorted_to_species,undisturbed,fertilized,6.97,1
1995-08-14,Potentilla recta L.,T7,R5,sorted_to_species,undisturbed,fertilized,1.05,1
1995-08-14,Poa pratensis L.,T7,R5,sorted_to_species,undisturbed,fertilized,6.73,1
1995-08-14,Erigeron annuus (L.) Pers.,T7,R5,sorted_to_species,undisturbed,fertilized,0.59,1
1995-08-10,Setaria faberi Herrm.,T7,R1,sorted_to_species,disturbed,unfertilized,47.75,1
1995-08-10,Taraxacum officinale Weber in,T7,R1,sorted_to_species,disturbed,fertilized,0.38,1
1995-08-10,Setaria viridis (L.) Beauv.,T7,R1,sorted_to_species,disturbed,fertilized,0.31,1
1995-08-10,Setaria faberi Herrm.,T7,R1,sorted_to_species,disturbed,fertilized,514.62,1
1995-08-10,Erigeron annuus (L.) Pers.,T7,R1,sorted_to_species,disturbed,fertilized,0.15,1
1995-08-10,Digitaria sanguinalis (L.) Scop.,T7,R1,sorted_to_species,disturbed,fertilized,6.23,1
1995-08-10,Chenopodium album L.,T7,R1,sorted_to_species,disturbed,fertilized,14.66,1
1995-08-10,Apocynum cannabinum L.,T7,R1,sorted_to_species,disturbed,fertilized,0.6,1
1995-08-10,Amaranthus retroflexus L.,T7,R1,sorted_to_species,disturbed,fertilized,0.69,1
1995-08-10,Abutilon theophrasti Medikus,T7,R1,sorted_to_species,disturbed,fertilized,155.7,1
1995-08-10,Abutilon theophrasti Medikus,T7,R1,sorted_to_species,disturbed,unfertilized,93.75,1
1995-08-10,Amaranthus retroflexus L.,T7,R1,sorted_to_species,disturbed,unfertilized,5.78,1
1995-08-10,Apocynum cannabinum L.,T7,R1,sorted_to_species,disturbed,unfertilized,3.07,1
1995-08-10,Aster pilosus Willd.,T7,R1,sorted_to_species,disturbed,unfertilized,0.24,1
1995-08-10,Chenopodium album L.,T7,R1,sorted_to_species,disturbed,unfertilized,47.8,1
1995-08-10,Crepis capillaris (L.) Wallr.,T7,R1,sorted_to_species,disturbed,unfertilized,2.25,1
1995-08-10,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,T7,R1,sorted_to_species,disturbed,unfertilized,11.92,1
1995-08-10,Digitaria sanguinalis (L.) Scop.,T7,R1,sorted_to_species,disturbed,unfertilized,28,1
1995-08-10,Erigeron annuus (L.) Pers.,T7,R1,sorted_to_species,disturbed,unfertilized,0.39,1
1995-08-10,Hieracium floribundum Wimmer & Grab.,T7,R1,sorted_to_species,disturbed,unfertilized,1.74,1
1995-08-10,Panicum dichotomiflorum Michx.,T7,R1,sorted_to_species,disturbed,unfertilized,6.51,1
1995-08-10,Setaria pumila (Poir.) Roem. & Schult,T7,R1,sorted_to_species,disturbed,unfertilized,21.76,1
1995-08-10,Taraxacum officinale Weber in,T7,R1,sorted_to_species,disturbed,unfertilized,0.16,1
1995-08-10,Amaranthus retroflexus L.,T7,R2,sorted_to_species,disturbed,unfertilized,7,1
1995-08-10,Abutilon theophrasti Medikus,T7,R2,sorted_to_species,disturbed,unfertilized,7.5,1
1995-08-10,Abutilon theophrasti Medikus,T7,R2,sorted_to_species,disturbed,fertilized,1.89,1
1995-08-10,Ambrosia artemisiifolia L.,T7,R2,sorted_to_species,disturbed,fertilized,27.22,1
1995-08-10,Setaria faberi Herrm.,T7,R2,sorted_to_species,disturbed,fertilized,658.08,1
1995-08-10,Trifolium hybridum L. (*),T7,R2,sorted_to_species,disturbed,unfertilized,0.56,1
1995-08-10,Taraxacum officinale Weber in,T7,R2,sorted_to_species,disturbed,unfertilized,0.31,1
1995-08-10,Setaria viridis (L.) Beauv.,T7,R2,sorted_to_species,disturbed,unfertilized,5.98,1
1995-08-10,Setaria pumila (Poir.) Roem. & Schult,T7,R2,sorted_to_species,disturbed,unfertilized,233.65,1
1995-08-10,Setaria faberi Herrm.,T7,R2,sorted_to_species,disturbed,unfertilized,7.67,1
1995-08-10,Persicaria maculosa  Gray,T7,R2,sorted_to_species,disturbed,unfertilized,1.63,1
1995-08-10,Digitaria sanguinalis (L.) Scop.,T7,R2,sorted_to_species,disturbed,unfertilized,0.03,1
1995-08-10,Chenopodium album L.,T7,R2,sorted_to_species,disturbed,unfertilized,3.47,1
1995-08-10,Asclepias syriaca L.,T7,R2,sorted_to_species,disturbed,unfertilized,20.41,1
1995-08-10,Apocynum cannabinum L.,T7,R2,sorted_to_species,disturbed,unfertilized,0.56,1
1995-08-10,Ambrosia artemisiifolia L.,T7,R2,sorted_to_species,disturbed,unfertilized,204.53,1
1995-08-10,Chenopodium album L.,T7,R3,sorted_to_species,disturbed,unfertilized,25.02,1
1995-08-10,Apocynum cannabinum L.,T7,R3,sorted_to_species,disturbed,unfertilized,64.41,1
1995-08-10,Amaranthus retroflexus L.,T7,R3,sorted_to_species,disturbed,unfertilized,0.03,1
1995-08-10,Digitaria sanguinalis (L.) Scop.,T7,R3,sorted_to_species,disturbed,fertilized,7.86,1
1995-08-10,Chenopodium album L.,T7,R3,sorted_to_species,disturbed,fertilized,5.89,1
1995-08-10,Abutilon theophrasti Medikus,T7,R3,sorted_to_species,disturbed,fertilized,10.89,1
1995-08-10,Abutilon theophrasti Medikus,T7,R3,sorted_to_species,disturbed,unfertilized,7.12,1
1995-08-10,Setaria pumila (Poir.) Roem. & Schult,T7,R3,sorted_to_species,disturbed,fertilized,17.91,1
1995-08-10,Setaria faberi Herrm.,T7,R3,sorted_to_species,disturbed,fertilized,808.95,1
1995-08-10,Panicum dichotomiflorum Michx.,T7,R3,sorted_to_species,disturbed,fertilized,0.52,1
1995-08-10,Trifolium repens L.,T7,R3,sorted_to_species,disturbed,unfertilized,0.1,1
1995-08-10,Taraxacum officinale Weber in,T7,R3,sorted_to_species,disturbed,unfertilized,0.06,1
1995-08-10,Setaria faberi Herrm.,T7,R3,sorted_to_species,disturbed,unfertilized,406.32,1
1995-08-10,Juncus sp. (*),T7,R3,sorted_to_species,disturbed,unfertilized,0.06,1
1995-08-10,Digitaria sanguinalis (L.) Scop.,T7,R3,sorted_to_species,disturbed,unfertilized,0.08,1
1995-08-10,Abutilon theophrasti Medikus,T7,R4,sorted_to_species,disturbed,fertilized,3.04,1
1995-08-10,Setaria faberi Herrm.,T7,R4,sorted_to_species,disturbed,unfertilized,1.45,1
1995-08-10,Lactuca serriola L.,T7,R4,sorted_to_species,disturbed,unfertilized,328.97,1
1995-08-10,Chenopodium album L.,T7,R4,sorted_to_species,disturbed,unfertilized,5.58,1
1995-08-10,Amaranthus retroflexus L.,T7,R4,sorted_to_species,disturbed,fertilized,11.12,1
1995-08-10,Apocynum cannabinum L.,T7,R4,sorted_to_species,disturbed,fertilized,3.32,1
1995-08-10,Chenopodium album L.,T7,R4,sorted_to_species,disturbed,fertilized,161.62,1
